Unnamed: 0,Date,User,Tweet
80772,2019-04-27 10:59:30+00:00,rajat71461866,"So this is the thinking of our 'bharat ke jaagruk nagrik ' 
Can i called them 'bharat ke andhe or behere nagrik'???
#LokSabhaElections2019 #WakeUp #VoteForChange"
132110,2019-02-21 08:58:31+00:00,pramodclarks,Varanasi is #NarendraModi area and I surprise they are entertainment outside commission agents these agents work inside the office and take all forms in the office by own because I think agents give money to office staff So can anybody take responsibility#postofficevaranasicantt
138010,2019-01-28 11:51:59+00:00,nirajtak,"I mean what the hell is this the party who made large amount of people poor are saying that "" if we come in power there won't be any one poor "" #waah #kyabaat 🤣🤣🤣😂😂 @ShivaniGupta_5  @republic #RahulGandhi #rahulmakesafakepromise 😂😂 🙌🙌🔥"
55915,2019-02-05 10:05:46+00:00,junglijalebi,@rahulkanwal Shot in the arm for #Mahagathbandhan brought to you by... #BJP!
58430,2019-01-28 15:26:39+00:00,GomathiRaghava4,"Brahmin individuals community
targeted continuously by
anti brahmin #bjp bioterrorist
Active film music _ sadist
#bjp bioterrorist snarls.
A rowdy occupies post.
bioterrorist snarls RADHA
#bjp party is a utter
#failure in allowing
laissez-faire to inhuman
sadist bjp bioterrorist"
90258,2019-04-18 05:01:38+00:00,thelede_in,"Polling in the lone #Puducherry Lok Sabha constituency is progressing at a slow pace.

Only 1.96% voting recorded in Puducherry from 7 am till 9.30 am. 5.21% recorded in Thattanchavady Assembly by-election

#LokSabhaElections2019"
136463,2019-02-04 09:54:28+00:00,March69313407,@tarun_k_trivedi @ParveenKader @b_k70 @IchbinUjjaini @ManojM66 @scrapravi @AvijitSinha5 @parthagee @kirti_sd @wiselunatic @rajesingh1 @AnthonySald @watdehel @Deep4INC @aayeff1 @dannymit @geetv79 @ajay_369 @ChandFeku @EmpoweringGoa @priyapyadav18 @krishpachegonkr @RanjitOne @Tamil1947 @DickDarryl @sunltwari @nehasamee11 @Bachhawat1957 @Mahabat99627436 @joBeeGeorgeous @KPadmaRani1 @neo_pac @SarahTitus0306 @carolkrish @HaftaWasooli @RanaAyyub @MamataOfficial 20 Lakh people lost their money in Chit fund scam in West Bengal : #RahulGandhi
3761,2019-05-13 06:45:10+00:00,thisisskm,"How come Rahul Gandhi has not blamed Modi for snatching IPL trophy from a South Indian state and giving it to Ambani?
#rahulgandhi
#CongressMuktBharat 
#Election2019"
108465,2019-03-30 15:25:11+00:00,niravjagruti,"@_YogendraYadav @yuvahallabol Strange #RahulGandhi  has not used this #hashtag? 

High on weed eh #CharsiPappu !!😊"
59013,2019-01-26 07:30:52+00:00,bmbagri,@ramansrikanth @surjitbhalla @sardesairajdeep @Inc @dravirmani @thesuniljain @BJP4India What's your pain ? Money going to #BJP ? Elimination of corruption ? Corruption will never ever be Zero just like #GaribiHatao will never ever be complete. Also more money goes to party in power....Check history.. hypocrisy exists in every party/person.. degree varies...
58058,2019-01-30 06:28:12+00:00,Ahmedshabbir20,"Amidst speculation that #AIADMK might join hands with #BJP 

#AIADMK leadership invites  applications from aspiring candidates to contest from 40 constituencies in TN &amp; Pondy. 

Dropping hints? Or dumping?"
60164,2019-01-22 08:35:06+00:00,Marc_Antonius14,@ShashiTharoor The Wire is like a Fox News version for liberals. I have always had trouble believing their stories. #FakeNews #TheWire #inc
7689,2019-05-05 16:52:00+00:00,sanjaykilachand,"Prediction time, correctly done in 2014. #BJP Will get a majority on their own and look forward to Narendra Bhai and five more years of hope. #IndiaVotes #Elections2019 @narendramodi"
88133,2019-04-19 11:47:12+00:00,arunapatel000,Listen to Julio Rebeiro live on NDTV now to know that Karkare killing was inside job of Right Wing.@sardesairajdeep @ravishndtv @dhruv_rathee @Nidhi #LokSabhaElections2019 #Elections2019 @kanhaiyakumar
133679,2019-02-15 03:23:57+00:00,GadveAashish,#NarendraModi Sir! Are you waiting to see india like syria is suffering bh ISIS. Don't waste time to think what EU will think or about the innocents in pakistan. Now its heights of being calm and operating on such diseases from PAK. Please go ahead and let the war begins.
128061,2019-03-04 12:22:44+00:00,Smitadeep1,"How are you a Hindu?? @RahulGandhi 
Please explain. #CongressMuktBharat #rahulgandhi #RahulGandhiLieChallenge"
46183,2019-03-05 19:53:35+00:00,praveenv4k,It does not mean if #BJP delivered in their current term or would do a better job if come to power again. Ideology based politics is gone and opportunity based politics is at its all time high! #LokSabhaElections2019
135768,2019-02-07 18:49:45+00:00,itsmekalyan,@timesofindia atleast its better than #RahulGandhi  ka #bakwastimepass
131619,2019-02-24 02:33:40+00:00,ParthaB34769052,"@kutty983 @narendramodi Yes within short span of 4.5yrs #NarendraModi has gifted us so many things..some of these we are witnessing instantly nd lot many  invisible..will have it's effects in the long run. 70yrs of misrulling nd bad effects over the yrs can't be wipe out overnight..
#ModiOnceAgain"
92822,2019-04-16 06:50:52+00:00,spselvablogg,"@ANINewsUP #LokSabhaElections2019 , #ElectionCommissionOfIndia  , Why not you ban on contesting in election when selected member violates his manifesto ??????"
91312,2019-04-17 15:34:00+00:00,ChaudharySameer,One political party’s “terrorist” is another party’s “ambassador” #PragyaJoinsBJP #LokSabhaElections2019
118913,2019-03-17 16:00:17+00:00,IntellectualNag,"@SirJadeja @RahulGandhi With all due respect to #ManoharParrikar sir, please check if this is genuine coz I feel the signature there looks forged. And also I dn't think great &amp; humble politician like him would write letter, as per his personality as we know he would tell it right on #RahulGandhi 's face"
119674,2019-03-16 16:34:57+00:00,VinayKMittal1,@MainChowkidar1 Heartly thanks to make me feel a proud citizen of New India..slute to our Chowkidar..i believe he will unturn all the stones left behind n many more strikes in n out on the process..my best wishes to #NarendraModi for 2019..Jai Hind..!!!
61317,2019-01-17 21:38:31+00:00,from_Samir,"Just see the condraductions..
In #Maharashtra #BJP is ruling with #ShivSena &amp; in #bihar they take out Swabhiman Rally 😂"
79074,2019-04-29 06:36:50+00:00,supriyapihu123,"@JhaSanjay #rahulgandhi Aa raha hai 

From:  Thailand tourism department 😁😁"
104220,2019-04-04 11:27:54+00:00,vikshi1311,"So is #Amethi going to get a new #MP this time round?? Since #RahulGandhi is contesting from #Wayanad ,what wld happen in the scenario if he wins from both places?? Wld he resign from #Amethi or #Wayanad ?? If he resigns from #Wayanad ,what mssg wld that send to #Wayanad ?? 🤔😂"
83316,2019-04-23 16:38:32+00:00,AadhaarLaw,"Which Party Would You Vote For In #LokSabhaElections2019? Choose Any Option And You Would Be A Responsible Citizens That Has Ensured That In Future Only Deserving Candidates, Not Religious Criminals, Are Given Ticket Opines @Praveen_Dalal. Vote For NOTA And Clean The Politics."
22863,2019-04-10 17:01:17+00:00,KaushikRGowda,"So, it's Imran Khan's choice to bring back Modi in this democratic festival....#chowkidhar Nahi #bhagidhar hai...And now Pakistan declares it's best friend..@narendramodi  @RahulGandhi #ChowkidarChorHai #LokSabhaElections2019 @dineshgrao @krishnabgowda @HariprasadBK2"
89237,2019-04-18 12:33:28+00:00,kgsblr,#LokSabhaElections2019 Phase 2 comes to an end....
47894,2019-03-01 19:32:22+00:00,NareshBhalla,"#Modi #BJP is fooling nation thru misleading informtn abt attck carried out by IAF at #Balakot, no facts &amp; figures availbl abt the real casualties
#WelcomeHomeAbhinandan
#AbhinandanReturns
#AbhinandanVarthaman
#DeclarePakTerroristState
#AbhinandanDiwas
Kupwara
#PulwamaRevenge"
57161,2019-02-01 12:52:14+00:00,gobinda79594392,"@INCIndia You should feel same on #INC
From Grandmother to #RaGa
Cant finished the proverty"
91289,2019-04-17 15:56:15+00:00,ksouvik,"On one hand, India is trying to get Masood Azhar to be declared as global terrorist &amp; on other hand, @BJP4India is fielding blast accused Sadhvi Pragya as Loksabha candidate weakening India's stand against terrorism &amp; irreparably damaging country's image. #LokSabhaElections2019"
68161,2019-05-15 07:13:33+00:00,amit7794,"What is going on in # WestBengal? @KolkataPolice is arresting anyone without any crime? Don't know but getting that feel like Bengal Govt. is acting like a Pakistan Govt. People of West Bengal please see if this continues then sorry to say but...
#LokSabhaElections2019"
19964,2019-04-15 04:34:25+00:00,Wil_makeu_smile,@srikanthsanarp1 @ikamalhaasan Next u in that shooting order #bjp
59564,2019-01-24 07:16:53+00:00,vikram140gulati,In a 3 way contest the #BJP will be wiped out - with a rejuvenated @INCIndia with the storming of #UttarPradesh by #PriyankaGandhi and #Scindia the fight becomes all the more interesting - the @INCIndia will fight to win and those taking them lightly will eat their ........
75985,2019-05-03 04:10:39+00:00,Club_HP_India,"@MyNation @ncbn Yes, after election results.
Now it is not clear who will be opposition leader - From Congress or other parties 😅

#CongressMuktBharat #Congress #TDP #CongressIsCancer #TMC #LokSabhaElections2019 #Elections2019 #ModiMeinHaiDum #ModiOnceMore #DeshModiKeSaath #DeshBoleModiPhirSe"
135589,2019-02-08 10:57:32+00:00,vikram140gulati,Dependant media broadcasting only #Pheku cha cha but ignoring #RahulGandhi shows how independent you really are -
87324,2019-04-20 13:59:08+00:00,timesofindia,"No need for any new taxes to finance party's poll promise of Nyay scheme if Congress voted to power in 2019: Manmohan Singh

#LokSabhaElections2019
#ElectionsWithTimes"
104028,2019-04-04 15:28:54+00:00,sarada1979,@Mayawati It's good for #newinfia #namo #LokSabhaElections2019
46757,2019-03-04 14:26:39+00:00,M_Tayyab_Zia,"A professor shamed just for speaking against the #BJP 's unjustified warmongering. Intolerance at it's peak. Disagreement can be responded with  criticism, argument, even hatred but literally forcing someone on knees is too much. 
#IntolerantIndia
#ModiLies
#Abhinandan"
949,2019-05-17 11:04:45+00:00,MediaaKhalid,"All eyes on PM @narendramodi Press Address. Right now BJP President @AmitShah is addressing the press and PM is sitting next to him. 
#BJP #PM #IndianElections2019 #IndiaElects #Elections"
90255,2019-04-18 05:03:00+00:00,Deepblooe,"Yesday  was one hell of a journey back home...but what surprised me was Lower middle class ppl spent 3 times more in fare rates to reach Der destination to excersise the right to vote and ""dey didn't complain 👍"".. NYAY done and dusted 😎 #trueSpirits #LokSabhaElections2019"
31824,2019-03-28 19:58:27+00:00,LakshmananRekha,@Drsunandambal @vrbonam #INC is a #Silent Killer
51554,2019-02-19 05:43:32+00:00,Akshayanath,7 seats for #PMK. #AIADMK-#PMK seal alliance talk. Piyush Goyal to reach the venue soon. Amit Shah expected later in the evening to make the announcement. #LoksabhaElection2019 #BJP
89494,2019-04-18 10:12:54+00:00,nikeshmehta,Supporting @MPLodha &amp; @narendramodi and whoever they endorse for #LokSabhaElections2019 . @milinddeora
27449,2019-04-04 11:26:35+00:00,bhuvikal,"@ShashiTharoor @WhatsApp @facebook @Twitter You are threatening a woman frm d community u accused of adultery!!Ulta chor!Isn't it your book?Who conceived that imaginary character with que/ble practices,maligning d repute of women of entire Nair community.Shed d habit of  blaming #PMModi &amp; #BJP 4 every wrong you do.#Abuse"
87756,2019-04-20 04:01:45+00:00,TechbuffRachna,"Status now is not whether you are awake or asleep, it is whether you are offline or online.
#NarendraModi #leadership #Inspiration #digitalindia #iidmr #NaMoWithTraders #AffiliateMarketing"
17233,2019-04-18 22:05:14+00:00,astrocycles,#IndianElections2019 The time of birth of #NarendraModi is not as accurate as #RahulGandhi but the one we have shows Saturn at the bottom and Moon in Scorpio next two days shows violence and whoever is more cruel comes in power!  Even if Modi wins his policies wont be popular
68849,2019-05-13 17:46:40+00:00,VandanaMegastar,"@deepab18 Point, while both the political parties have to start the process to unlearn &amp; relearn their lessons, we the ppl must learn to be discreet about good, better, bad &amp; worst, tks. #learning #LokSabhaElections2019"
117254,2019-03-20 10:21:15+00:00,asa291194,"#NiravModiArrested can be possible only in the present government, #NarendraModi the greatest leader's of all time."
10238,2019-04-30 06:26:43+00:00,DanishH28259743,"I have seen the thief but it is also the thieves of BJP thieves who have a stock of lies. They speak Uthapang, they fight the name of the caste who are the prime minister. Such chief ministers are such prime ministers??
#BJP"
14029,2019-04-23 09:26:21+00:00,kimm_jong_un,"RT JhaSanjay: Expect #Modi #Shah etc to get more insane and vitriolic from today onwards as they begin to pack their bags. 

Third phase ke baad, this third-grade party #BJP will go crazy. 

#MyVoteForCongress"
89985,2019-04-18 06:36:57+00:00,vkspathak,@Tejasvi_Surya First Time voted for man who is younger than me...best of luck buddy #LokSabhaElections2019 #BangaloreSouth
27707,2019-04-04 05:17:11+00:00,davemansi145,"Congress president #RahulGandhi Gandhi, who is contesting from #Wayanad #LokSabhaElections2019 seat in Kerala in addition to his traditional stronghold of #Amethi in Uttar Pradesh, will file his nomination by 11 am on 4th April."
118173,2019-03-19 04:07:46+00:00,ashlinpmathew,When will #Indian politicians even start talking about affordable #Mentalhealth care for all as a policy for starters? Or an environmental policy? Or improving public #education system? And also long term solutions to #agrariandistress. #LokSabhaElections2019 #ElectionWishList
34919,2019-03-24 16:42:06+00:00,GomathiRaghava4,"Brahmin individuals targeted
#RSS sarsanghachalac ji
Brahmin community targeted
anti brahmin #bjp politician's
#spy was in adjacent building
waiting for tweet if any from me
There was none but still the
spy has switched on light
The lite falls inside our bedroom
It's bad behavior"
63839,2019-01-07 16:02:17+00:00,ppopians,First time I see an uneasiness in the expert panel of #ndtv prime time debate. Kudos #BJP has learned to do the politics in diverse India.
20066,2019-04-14 18:54:10+00:00,ryanmasky,"Modi on Apr 10 at rally in Latur: ""Please vote for Pulwama martyrs (who died in the blast)""

Modi on Apr 13 at rally in Bengaluru: ""Did any Major Blast take place in last 5 Years of your ‘Chowkidar’s Chowkidaari’""

Modi trolling Modi 

#crazyhigh #LokSabhaElections2019"
83285,2019-04-23 17:06:54+00:00,prateekhaldipur,"@OfficialUrmila Why haven't you used your ""changed"" name? #LokSabhaElections2019"
83621,2019-04-23 13:07:35+00:00,priyangiTOI,SP worker booked in Badaun for posting fake message on WhatsApp that Congress candidate Saleem Iqbal Shervani has given support to SP-BSP-RLD alliance candidate Dharmendra Yadav #LokSabhaElections2019 #ThirdPhase
80144,2019-04-28 11:45:07+00:00,manojtulpule,Maharashtra's most industrialized part that includes aamchi #mumbai is going to vote tomorrow in fourth phase of polling. That'll conclude voting in Maharashtra for #LokSabhaElections2019
22576,2019-04-11 03:25:05+00:00,VikasMohan74,"@jslaternyc I don't understand how the ""idea"" of #India is under existential threat whenever #BJP is in power. If more than 50 years of #Congress rule could not secure and insulate the ""idea"", then doesn't that raise doubts about the efficiencies and capabilities of the Congressi goverments?"
56620,2019-02-03 15:06:54+00:00,indranil74,It seems that #bjp wants to fight LokSabha elections under President’s rule in West Bengal. They should first arrest Mukul Roy if they are serious about chit fund scam. They were waiting for the LS elections to unleash the central agencies against WB govt.
13547,2019-04-24 01:57:59+00:00,airnewsalerts,"Electioneering gains momentum for remaining phases of #LokSabhaElections2019. PM Modi to address public meetings at Gumla in Jharkhand &amp; at Bolpur, Ranaghat in West Bengal. Rahul Gandhi to address public meetings  at Lakhimpur Kheri, Unnao, Kanpur in Uttar Pradesh. #PollsWithAIR"
35636,2019-03-23 15:19:08+00:00,bicky_leo,"Too much pressure on #RCB as like as #BJP. 
And #CSK has been on fire, as like as #Congress 🤘

#CSKvRCB"
102325,2019-04-07 02:38:44+00:00,harshendrasin11,#NpsGoBack #Ops..we want ops ...plz listen.. @IndiaToday @aajtak @arunjaitley @BJP4India #LokSabhaElections2019 @PMOIndia @naqvimukhtar @narendramodi @RahulGandhi @yadavakhilesh @ndtv @samajwadiparty @samachar_plus
47169,2019-03-03 14:55:14+00:00,zualisailo,@riyali92 @ABHIJIT_LS @KirtiVaib @BJP4India @narendramodi @RahulGandhi @priyankagandhi @INCIndia @INCSandesh @rajnathsingh If you want #compensatoryAttempts so vote for #INC and still convass for them.
116164,2019-03-22 06:22:12+00:00,zia4people,"#LokSabhaElections2019 showing political exit to lk Advani,MMJ,UMA is not a good ethics of politics. Ppl will easily elect them they r honest political  veterans. Winabilty wheather candidate is a criminal communal unpopular is very dangerous to democracy and ppl. Think to vote."
105552,2019-04-03 03:28:41+00:00,MBTheGuide,"#Vidarbha PM @narendramodi to address rally in Gondia on Wednesday,  #Congress president @RahulGandhi to address rallies  on #Nagpur on Thursday &amp; #Chandrapur,  #Wardha on Friday #Maharashtra @DeccanHerald #LokSabhaElections2019"
14343,2019-04-23 05:27:31+00:00,GoatKohli1818,"I voted,My families 6 votes to BJP #ModiAgain. #LokSabhaElections2019"
67528,2019-05-16 10:11:01+00:00,ashwanimodi_,"@narendramodi Jay hoo
#ApnaModiAayega 
#ModiHiAyeaga 
#ModiOnceMore 
#LokSabhaElections2019"
131481,2019-02-24 16:04:50+00:00,Abhishek_maga,Need to abolish 370 article.. let ppl  migrate to Kashmir cause J&amp;K is an integral part of India ..let every state of India have one rule .. #KashmirDebate #narendramodi abolish the 370 article only you can take the strong decisions..
132402,2019-02-19 11:10:27+00:00,Imprateeksharm2,"Article 370 should be removed for the sake of people of India. And Indian army.  No special provisions should be given to J&amp;K. 
#PMO #NarendraModi #RSS #BJPShivSena #BJPShivSenaUnited"
101518,2019-04-08 05:42:24+00:00,Vikasthecult,"#BJPManifesto

#LoksabhaElections2019 

2000 Rs note  me hum  satellite nano chip dalenge 

@anjanaomkashyap 
@SwetaSinghAT 

@bainjal 
@pbhushan1 
@RoflGandhi_"
13723,2019-04-23 16:01:05+00:00,hang_d_corrupt,"@OnestoPuneet @Being_Humor #FakeNews 

This is #BJP MP #Sharad #Tripathi beating up #BJP MLA #Rakesh #Baghel"
44160,2019-03-10 15:18:46+00:00,skkantha,My heart is saying #BJP will win again
97423,2019-04-11 05:47:20+00:00,Divya_Bhaskar,"#LokSabhaElections2019 : Assam Chief Minister Sarbananda Sonowal casts his vote at a polling station in Dibrugarh
source ANI"
137502,2019-01-30 15:02:27+00:00,sunilhemnani,#paidmedia will  have  NO  ISSUES  IGNORING    #RahulGandhi THE  #LIAR @BDUTT @sardesairajdeep  #DOUBLESTANDARDS
37927,2019-03-20 17:59:58+00:00,Abinas300,"#Mally #NirabModi  arrested in England, because of #BJP &amp; the person who gave them #Loan #Rahul is out on bail free!! #Shame !! When people of india will understand that??"
50761,2019-02-21 11:15:38+00:00,Jago_Bharath,"#KanganaRanaut urges PM @narendramodi to scrap Article 370 that grants special status to Jammu &amp; Kashmir. DO YOU AGREE ? VOTE &amp; then RT
#BoycottPakistan
#PulwamaAttack
#Pulwama #timesmegapoll #KulbhushanJadhav #ModiOnceMore #ModiFor2019 #ModiDobara #ModiGovt #ModiSarkar #BJP"
136336,2019-02-04 20:18:30+00:00,kvlnswamy,"#AajKaCharcha 
If #AnnaHazare Returns #PadmaBhushan Award, #NarendraModi sarkar will not give or Refer for #BharatRatna at any cost.."
44154,2019-03-10 15:23:33+00:00,sahoo_laxmikant,"Vote for Modi ji 
Phase 1: 11 April 2019
Phase 2: 18 April 2019
Phase 3: 23 April 2019
Phase 4: 29 April 2019
Phase 5: 6 May 2019
Phase 6: 12 May 2019
Phase 7: 19 May 2019

Counting Date 23rd May 2019
#ElectionCommission #NamoAgain #LokSabhaElections2019"
12104,2019-04-26 14:12:41+00:00,HarperCollinsIN,The main thing is whether India wants to go ahead with the #BJP and #HinduNationalism or the wishy-washy opposition? - @JElliotIndia at #TheDebate. #ReadBeforeYouVote @thewire_in #LokSabhaElection2019
125696,2019-03-10 12:16:18+00:00,aartivyaspatel,"Loksabha elections 2019 starting on 11th April 2019 and Result day is 23rd May 2019. Gujarat Elections is on 23rd April..
#LokSabhaElections2019"
95312,2019-04-12 14:05:56+00:00,Anandans76,"Meanwhile, reports are rife about BDJS, a constituent of the Kerala NDA, being unhappy about Amit Shah's 'Pakistan' remark about the Muslims of Wayanad, a constituency where BDJS chief Thushar Vellapally is NDA candidate #BDJS #LokSabhaElections2019 #Kerala"
99680,2019-04-10 05:40:43+00:00,DEArdeshir,"@irobertvadra C'mon, get real !
@INCIndia did precious little for this country, despite ruling it for 50+ years.
Oh sure, they did a lot for themselves/their cronies.
If there's one thing @narendramodi has done, it is to highlight how much @INCIndia DID NOT DO !
#LokSabhaElections2019"
61183,2019-01-18 14:12:29+00:00,dnsunita4853,One can only pity Congress President 4 his vision to extend support to Mamata in West Bengal more so when out of 80 seats in UP the party is offered only 2 seats &amp; none in W.Bengal. Even 2 seats r not guaranteed as other stake holders r there to 0-in.#BJP #ZN #NN #NarendraModi
131980,2019-02-22 04:18:37+00:00,SureshChobe5,#NarendraModi please stop Pakistan using our airspace with immediate effect and at the same time we should also stop using their airspace as we have done earlier also. This will give big jolt to Pakistan.
36883,2019-03-22 07:44:12+00:00,Udayindiaonline,Former cricketer @GautamGambhir joins #BJP in presence of Union Ministers Arun Jaitley and Ravi Shankar Prasad
92765,2019-04-16 08:00:39+00:00,JordenJigmie,"@MamataOfficial It's been a lot of #LokSabhaElections2019 stress. Share some of your paintings as well. We need to chill 🤣🤣
#SayNoToTMC"
97465,2019-04-11 05:33:56+00:00,aumnamah_,"@ArvindKejriwal @ImranKhanPTI @INCIndia In this Congress has no role to play and only @ArvindKejriwal, same here @BJP4India @narendramodi has no role to play only @ImranKhanPTI. They way @INCIndia ignores you, #NarendraModi does the same with #Imran. In nutshell you and Imran are in the same boat. Keeping rocking."
7383,2019-05-06 06:14:24+00:00,__myopic__,"@avinash_b01 @centerofright No, dude. This was the situation till liberalization of economy IN ALL SECTORS.

#Congress policies in the 70's and 80's got us there. Then, #Congress policies in #90's got us out of it.

Issue is, what policies of #BJP are helping us now..."
51937,2019-02-18 06:19:15+00:00,jsagarshri,@NewsHtn He is a current #LokSabha MP from #BJP u should have written that...
43008,2019-03-12 09:30:10+00:00,YoursTrulyPappu,"@RahulGandhi BTW, #Fascism(/#Hitler) is not that #ideology(/#Person) because of which most people died in the world.. It's #Communism or #Totalitarianism.Your ideology is more Responsible.
People don't want to defeat #RSS/#BJP
People want to defeat #JaneuDhaariJumlebaaz,#TerroristLovers"
93641,2019-04-15 06:33:46+00:00,Dailyaddaa,#SupremeCourt issues notice to Congress President #RahulGandhi in connection with a contempt petition filed against him. Supreme Court has sought an explanation from him. (ANI)
107714,2019-03-31 13:46:38+00:00,bum_bum_bole,"#NamoTV is one of the many signs of dark times ahead. #dictatorship 

#LokSabhaElections2019 
How does this get through code of conduct EC #ElectionCommissionOfIndia"
95322,2019-04-12 13:59:37+00:00,meeracomposes,"@Manekagandhibjp, u seem to be at it again! This time, othering &amp; threatening #Muslims on the eve of #LokSabhaElections2019. What an absolute blot u &amp; ur @BJP4India party are on our #democracy. #ManekaGandhi, we always knew your 'apology' to the #transgender community
was a hoax."
115773,2019-03-22 14:39:21+00:00,NishaAjayKanoj1,@timesofindia @RahulGandhi Look whose talking #RahulGandhi
59448,2019-01-24 14:30:37+00:00,VaguelyRight,"@OpIndia_com I blame @BJP4India  to all such #AntiIndia establishments , #56Bangles and #CryFactory ,
#NOTA #BJPAppeasement,
It's takes a only political Will to get all these stopped, which #BJP inspite 272 have not demonstrated , too late,"
40746,2019-03-16 11:24:31+00:00,dvsprasad,"@DevashishMitra_ @dhume If these numbers can be cooked, do we believe all past govts refused to do it?
We are told #BJP  is misusing everything as if #Congress  is above using such manipulations. I have no doubt, if it can be done they did it too and managed liberal narrative n nvr got expised."
37153,2019-03-22 03:29:23+00:00,amansaini8007,@narendramodi Bacho ko to chor do.. unki masoomiyat ko politics ke liye use kr rhe ho shame on you #BJP #MaiBhiChowkidaar #ChowkidarNarendraModi #ElectionCommission
6095,2019-05-09 01:54:22+00:00,HappaNarinder,"An FIR has been registered against J&amp;K State #BJP president @RavinderBJPJK and #BJP MLC Vikram Randhawa by the #Leh police for allegedly trying to bribe journalists ""to influence the outcome"" of the Lok Sabha polls in #Ladakh."
52038,2019-02-17 15:43:39+00:00,SumanSi26806595,"Respected, Prime minister Sri Narendra Das Modi ji please remove section 370  in Jammu and Kashmir
#NarendraModi"
109968,2019-03-28 14:22:16+00:00,PursueRam,@EconomicTimes @MamataOfficial @RahulGandhi Hight of intolerance! One can always learn from a Child as well.#Election2019 #LoksabhaElections2019
15182,2019-04-22 06:22:43+00:00,IslamK78,@IndiaToday @congress will get BIG ZERO in delhi and #aap definitely a secret agent of #bjp
60988,2019-01-19 11:22:18+00:00,tanwar_ranvijay,"I definitely agree to #arvindkejriwal that what #pakistan didn't able to do in 75 yrs #Modi and #AmitShah did it in 5 years ie making #Hindu against #Muslim , #Muslims against #Christianity ;such a disintegrated environment.
#BJP_भगाओ_देश_बचाओ #bjp #Congress #BJP #Trending #Sad"
127960,2019-03-04 16:44:39+00:00,harshal_here,"You can do your hug business with #PMModi in Parliament as per your convenience but you don't ring/ping any cabinet ministers, ask to have all party meet. What a low level of politics Shame on you #RahulGandhi    #ExposePakLovers"
4328,2019-05-12 04:46:49+00:00,DebashishHiTs,"2 more #BJP workers shot in night at Bhagwanpur, East Midnapore, West Bengal. Both serious in hospital. @KailashOnline @DilipGhoshBJP @MukulR_Official @SuPriyoBabul @RoopaSpeaks @me_locket @RahulSinhaBJP"
78541,2019-04-29 11:18:26+00:00,vikram140gulati,#MadhyaPradesh votes for #Congress candidates in large numbers #AbHogaNYAY #LokSabhaElections2019
141918,2019-01-03 07:53:56+00:00,joshisuhas,"When a body part keep paining continuously, you can't just ignore it! Someday you need to put it through surgery!

@narendramodi ji please do #Pappu surgery!!

#RahulGandhi #PappuPhirFail #JungleMeMorniSoniaGChorni 
#PappuGappuHai"
63343,2019-01-09 08:08:41+00:00,Legaloids,"Alok Verma resumed work on Wednesday as the CBI Director, 77 days after the Narendra Modi government sent him on forced leave after the Supreme Court yesterday set aside the centre’s mid night order of October 23.
#AlokVerma #SupremeCourt #CBI #NarendraModi"
51336,2019-02-19 12:13:51+00:00,deepadoc,@PiyushGoyal Congratulations sir #AIADMK and #BJP alliance will play a strong part in #TamilNadu's development 👏
67449,2019-05-16 12:35:51+00:00,Rising_Mahratta,"With TV and mass media everywhere, this 7 phases of Loksabha election is so bogus. Why not focus on 20 days of Campaign and followed by a single day voting and counting? Possible? @ECISVEEP Its time we evolve and not spend 3 months on elections. 
#LokSabhaElections2019"
127629,2019-03-06 02:40:50+00:00,tanveer_gurmani,@narendramodi #Narendramodi you are terrist in the world...
74749,2019-05-05 11:51:23+00:00,sachinkapur,Indian politics has really hit rock bottom with politicians getting themselves slapped to get some media attention #ArvindKejriwal #LokSabhaElections2019
139367,2019-01-18 05:23:51+00:00,anilkohlitweets,#RahulGandhi beauty of #democracy manage country. The ills of less education.
74584,2019-05-05 16:25:13+00:00,avantika_s,"Can present PM go lower than he already has?
That's why education is so important!
Go through Vajpayee ji history pages.
If you can properly read 
understand!
#RahulGandhi #ModiJahanVikasWahan #RajivGandhi"
22964,2019-04-10 15:02:14+00:00,subhranshuDDK,"@ZeeNewsHindi Be aware of dual personality of #imran khan and #Inc india..for vote some leaders can do anything,not even sell the country to terrorists"
130931,2019-02-26 06:37:23+00:00,AbhisekAbhi8,"Proud of our soldiers......A big salute to our #IndianAirForce 
#IndianArmyOurPride ........phir se dikha 56 inch ka seena......#NarendraModi ......."
140885,2019-01-08 07:23:48+00:00,TheNovelGuy,@ShefVaidya Using #RahulGandhi app..!! 😜😜😜😀😀
90079,2019-04-18 06:06:29+00:00,Raghav64503770,"#TNElection2019 11am updates❗❓
@imanojprabakar
@Lokpria
@NairShilpa1308
#LokSabhaElections2019"
93102,2019-04-15 18:22:25+00:00,shagil_,"@ArvindKejriwal Dear Husband @ArvindKejriwal and wife @RahulGandhi or the other way around, continue your entertainment show until you get divorse 

#LokSabhaElections2019"
5366,2019-05-10 07:22:36+00:00,PVenkatGandhi,"Any effort to get the Promised Statehood for Delhi in Paliament ?
All 5 years doing Modi Bhajan in Parliament by all 7 Delhi BJP MP's  they will be trounced i think in #LokSabhaElections2019"
110897,2019-03-27 12:21:20+00:00,nallaganesh,"@ANI #MissionShakti ... better late than never. Bec Economy was down UPA Govt must hv had different priorities. In fact then Defence Minister had said there was no money to buy Rafale Jets.

Anyways, Congrats to all the Engineers &amp; Scientists of #MissionShakti 

#LokSabhaElections2019"
